회사명,거래소코드,회계년도,순운전자본비율,유보율,총자본영업이익률,부채비율,총자본회전률
(주)지투알,035000,2016/12,45.03,454.19,1.83,7.27,0.23
(주)지투알,035000,2014/12,46.88,472.33,-0.77,4.23,0.11
(주)지투알,035000,2011/12,51.51,500.76,4.01,3.48,0.16
(주)지투알,035000,2010/12,54.16,492.15,2.72,3.69,0.16
(주)지투알,035000,2015/12,44.87,471.58,2.55,7,0.21
(주)지티지웰니스,219750,2016,,,,,
(주)진도,088790,2014/12,14.3,1433.44,2.91,104.18,0.71
(주)진도,088790,2016/12,27.88,1434.15,7.15,55.68,0.82
(주)진도,088790,2013/12,2.3,1280.96,3.76,165.89,0.81
(주)진도,088790,2010/12,19.3,1212.38,11.5,95.75,0.95
(주)진도,088790,2011/12,14.49,1436.6,11.02,133.1,0.92
(주)진도,088790,2015/12,22.35,1348.21,3.36,67.91,0.79
(주)진도,088790,2012/12,0.97,1259.04,5.39,180.17,0.87
(주)진로발효,018120,2015/12,57.52,1765.32,25.48,23.62,1.04
(주)진로발효,018120,2014/12,54.72,1510.88,26.97,21.78,1.19
(주)진로발효,018120,2012/12,40.53,1141.13,14.35,26.48,0.89
(주)진로발효,018120,2010/12,75.39,1388.98,14.11,9.14,0.73
(주)진로발효,018120,2013/12,50.76,1306.02,28.56,17.65,1.27
(주)진로발효,018120,2016/12,57.22,2000.31,22.28,18.58,0.89
(주)진로발효,018120,2011/12,67.69,1451.83,9.15,11.32,0.68
(주)진매트릭스,109820,2015/12,34.01,108.27,-8.8,119.94,0.24
(주)진매트릭스,109820,2016/12,31.84,146.76,-18.55,44.86,0.2
(주)진매트릭스,109820,2014/12,14.47,157.53,-8.77,46.95,0.24
(주)진매트릭스,109820,2011/12,37.8,605.59,-3.19,45.09,0.3
(주)진매트릭스,109820,2012/12,42.74,513.71,-3.76,45.01,0.29
(주)진매트릭스,109820,2013/12,16.08,452.74,-8.52,57.85,0.24
(주)진매트릭스,109820,2010/12,58.43,585.45,-0.51,32.05,0.13
(주)진바이오텍,086060,2014/12,30.24,564.87,4.08,24.22,0.7
(주)진바이오텍,086060,2013/12,35.69,542.05,3.7,41.67,0.76
(주)진바이오텍,086060,2010/12,54.77,531.33,8.06,13.18,0.71
(주)진바이오텍,086060,2012/12,24.84,603.96,2.97,49.98,0.88
(주)진바이오텍,086060,2016/12,35.77,719.19,6.43,10.71,0.64
(주)진바이오텍,086060,2015/12,38.1,521.28,6.77,11.03,0.74
(주)진바이오텍,086060,2011/12,33.05,600.96,4.16,53.36,0.7
(주)진성티이씨,036890,2015/12,21.37,820.77,11.78,95.07,1.13
(주)진성티이씨,036890,2014/12,27.36,675.93,10.67,137.9,1.17
(주)진성티이씨,036890,2013/12,33.83,579.24,5.54,160.58,0.89
(주)진성티이씨,036890,2011/12,15.3,480.11,6.61,580.69,0.63
(주)진성티이씨,036890,2012/12,22.5,561.22,4.86,252.98,0.68
(주)진성티이씨,036890,2010/12,14.9,310.64,2.92,832.47,0.44
(주)진성티이씨,036890,2016/12,20.09,867.57,4.67,63.66,0.99
(주)진시스템,363250,2016,,,,,
(주)진양홀딩스,100250,2015/12,21.76,562.8,4.74,0.55,0.06
(주)진양홀딩스,100250,2016/12,24.88,558.09,3.51,0.11,0.05
(주)진양홀딩스,100250,2013/12,24.93,552.49,4.87,0.7,0.07
(주)진양홀딩스,100250,2012/12,18.61,524.26,3.54,0.35,0.05
(주)진양홀딩스,100250,2010/12,13.59,502.27,7.7,1.77,0.09
(주)진양홀딩스,100250,2011/12,16.62,510.61,3.13,0.06,0.04
(주)진양홀딩스,100250,2014/12,22.91,563.85,4.91,0.57,0.07
(주)진에어,272450,2016,,,,,
(주)차바이오텍,085660,2015/12,17.71,761.52,-2.17,25.73,0.06
(주)차바이오텍,085660,2014/12,17.13,811.62,-2.86,24.16,0.04
(주)차바이오텍,085660,2013/12,31.37,825.25,2.17,26.06,0.42
(주)차바이오텍,085660,2016/12,22.5,787.39,-0.63,45.68,0.06
(주)차바이오텍,085660,2012/12,28.72,752.04,0.29,28.42,0.39
(주)차바이오텍,085660,2010/12,11.34,587,-5.74,55.71,0.4
(주)차바이오텍,085660,2011/12,32.77,730.22,-3.49,36.9,0.33
(주)차백신연구소,261780,2016,,,,,
(주)창해에탄올,004650,2014/12,20.84,2641.9,11.14,17.63,0.74
(주)창해에탄올,004650,2015/12,33.18,2555.06,11.64,10.36,0.66
(주)창해에탄올,004650,2016/12,-5.85,2618.85,8.46,59.88,0.48
(주)천보,278280,2016,,,,,
(주)천일고속,000650,2015/12,17.7,589.26,4.51,28.23,0.94
(주)천일고속,000650,2010/12,17.32,355.59,0.26,40.12,1.16
(주)천일고속,000650,2013/12,8.44,524.82,2.27,35.36,0.97
(주)천일고속,000650,2016/12,8.91,444.75,1.87,35.23,1.01
(주)천일고속,000650,2011/12,17.58,476.22,2.06,33.03,1.05
(주)천일고속,000650,2012/12,19.71,477.24,-0.91,38.98,0.99
(주)천일고속,000650,2014/12,19.31,548.36,4.29,34.62,0.98
(주)청담글로벌,362320,2016,,,,,
(주)체리부로,066360,2016,,,,,
(주)체시스,033250,2012/06,2.52,360.61,9.37,152.3,1.17
(주)체시스,033250,2011/06,-3.49,259.71,7.26,195.05,0.97
(주)체시스,033250,2016/06,-10.05,202.2,2.49,143.69,0.57
(주)체시스,033250,2010/06,-15.65,214.43,-1.11,254.32,0.68
(주)체시스,033250,2015/06,-28.48,221.18,-2.55,230.2,0.61
(주)체시스,033250,2013/06,-3.87,367.11,2.98,157.41,0.97
(주)체시스,033250,2014/06,-14.46,310.74,-2.33,186.01,0.73
(주)초록뱀미디어,047820,2015/12,7.92,158.93,-3.65,60.49,0.38
(주)초록뱀미디어,047820,2016/12,-3.91,174.74,4.24,62.15,0.49
(주)초록뱀미디어,047820,2014/12,25.16,68.02,-8.25,24.5,0.99
(주)초록뱀미디어,047820,2012/12,47.96,102.49,5.45,5.12,1.04
(주)초록뱀미디어,047820,2011/12,40.02,88.54,4.5,18.4,0.68
(주)초록뱀미디어,047820,2013/12,52.12,83.04,-7.25,6.07,0.86
(주)초록뱀미디어,047820,2010/12,49.29,66.7,-5.51,7.82,0.49
(주)초록뱀컴퍼니,052300,2014/12,16.53,-7.29,-7.88,14.37,0.51
(주)초록뱀컴퍼니,052300,2013/12,16.65,-10.34,0.62,56.54,0.54
(주)초록뱀컴퍼니,052300,2015/12,13.29,11.6,-6.91,31.68,0.28
(주)초록뱀컴퍼니,052300,2011/12,37.72,-4.66,4.05,12.32,1.1
(주)초록뱀컴퍼니,052300,2010/12,23.71,1.63,-15.28,14.71,1.26
(주)초록뱀컴퍼니,052300,2012/12,13.99,-12.52,-4.6,53.97,0.58
(주)초록뱀컴퍼니,052300,2016/12,-26.58,537.55,1.92,48.99,0.2
(주)초록뱀헬스케어,118000,2011/12,10.75,-40.32,-8.58,250.91,0.51
(주)초록뱀헬스케어,118000,2012/12,46.87,-43.88,-7.58,35.64,0.5
(주)초록뱀헬스케어,118000,2013/12,33.69,-60.67,-17.51,26.2,0.37
(주)초록뱀헬스케어,118000,2016/12,19.57,85.24,-17.56,72.64,0.26
(주)초록뱀헬스케어,118000,2015/12,1.79,47.65,-36.16,110.37,0.34
(주)초록뱀헬스케어,118000,2014/12,-1.51,113.69,-26.43,111.34,0.31
(주)초록뱀헬스케어,118000,2010/12,2.9,1.85,-3.82,239.47,0.39
(주)칩스앤미디어,094360,2014/12,57.14,954.18,10.72,23.73,0.57
(주)칩스앤미디어,094360,2015/12,66.09,1274.23,9.98,8.47,0.51
(주)칩스앤미디어,094360,2013/12,53.59,789.68,7.08,34.38,0.57
(주)칩스앤미디어,094360,2016/12,65.9,680.73,9.17,8.07,0.46
(주)카스,016920,2016/12,-11.69,409.79,2.22,197.99,0.97
(주)카스,016920,2011/12,11.31,506.53,4.84,117.92,1.03
(주)카스,016920,2013/12,15.53,471.82,3.64,153.15,0.99
(주)카스,016920,2015/12,-9.03,412.33,0.69,212.07,0.93
(주)카스,016920,2014/12,3.65,440.63,-0.73,198.74,0.98
(주)카스,016920,2012/12,2.05,503.39,4.57,136.91,1
(주)카스,016920,2010/12,26.64,523.15,5.13,93.57,1.09
(주)카이노스메드,284620,2016,,,,,
(주)카카오,035720,2016,,,,,
(주)카카오게임즈,293490,2016,,,,,
(주)카카오뱅크,323410,2016,,,,,
(주)카카오페이,377300,2016,,,,,
(주)카프로,006380,2016/12,2.66,1159.69,-3.51,88.08,0.76
(주)카프로,006380,2014/12,-2.13,1307.43,-17.77,77.06,0.69
(주)카프로,006380,2012/12,29.79,2185.03,-2.96,60.75,1.18
(주)카프로,006380,2011/12,30.58,2465.36,31.89,72.99,1.73
(주)카프로,006380,2010/12,20.8,952.81,24.59,122.86,2.12
(주)카프로,006380,2015/12,-3.79,1201.08,-10.32,68.07,0.46
(주)카프로,006380,2013/12,28.45,1693.72,-16.36,79.36,1.12
(주)캐리소프트,317530,2016,,,,,
(주)캐스텍코리아,071850,2014/12,-5.37,1426.67,4.63,98.35,0.76
(주)캐스텍코리아,071850,2016/12,-2.29,1625.16,4.39,107.75,0.75
(주)캐스텍코리아,071850,2015/12,-5.09,1538.64,5.72,104.99,0.78
(주)캠시스,050110,2010/12,29.24,321.54,4.75,28.26,1.21
(주)캠시스,050110,2016/12,18.48,300.8,3.64,134.45,1.31
(주)캠시스,050110,2011/12,32.3,366.29,5.84,49.33,1.51
(주)캠시스,050110,2012/12,24.06,364.37,3.67,87.13,1.54
(주)캠시스,050110,2013/12,28.12,375.1,9.24,123.98,1.74
(주)캠시스,050110,2014/12,5.09,364.85,0.1,126.07,1.35
(주)캠시스,050110,2015/12,16.19,409.84,3.52,112.7,1.54
(주)컴투스,078340,2016/12,80.85,10051.7,29.15,12.14,0.77
(주)컴투스,078340,2015/12,74.85,7840.65,39.33,14.21,1
(주)컴투스,078340,2012/12,35.84,1819.98,18.04,8.8,0.67
(주)컴투스,078340,2010/12,66.63,1215.7,5.37,5.1,0.45
(주)컴투스,078340,2011/12,56,1388.91,5.79,7.71,0.44
(주)컴투스,078340,2013/12,44.73,2165.69,7.43,8.66,0.51
(주)컴투스,078340,2014/12,55.69,4153.26,54.21,17.78,1.11
(주)컴투스홀딩스,063080,2010/12,84.05,1834.69,29.86,10.62,0.55
(주)컴투스홀딩스,063080,2011/12,74.42,2405.71,24.66,13.91,0.56
(주)컴투스홀딩스,063080,2015/12,13.06,5279.32,2.11,64.89,0.51
(주)컴투스홀딩스,063080,2014/12,17.53,5358.71,7.87,17.22,0.64
(주)컴투스홀딩스,063080,2016/12,3.25,5013.95,0.47,41.9,0.49
(주)컴투스홀딩스,063080,2012/12,58.44,3146.62,24.91,9.32,0.62
(주)컴투스홀딩스,063080,2013/12,25.27,4926.34,8.81,7.59,0.41
(주)케스피온,079190,2014/12,-9.05,311.32,-10.2,161.37,0.68
(주)케스피온,079190,2015/12,5.88,206.09,-6.64,131.04,0.48
(주)케스피온,079190,2012/12,-8.1,366.16,-7.49,147.56,0.44
(주)케스피온,079190,2016/12,11.72,243.5,4.5,118.9,0.55
(주)케스피온,079190,2013/12,0.67,316.62,7.37,144.54,1
(주)케스피온,079190,2010/12,4.43,478.32,-3.11,50.82,0.57
(주)케스피온,079190,2011/12,-10.91,431.88,-6.1,96.73,0.62
(주)케어랩스,263700,2016,,,,,
(주)케어젠,214370,2016/12,58.72,4543.01,4.73,5.09,0.13
(주)케어젠,214370,2015/12,81.59,4402.65,8.85,3.44,0.19
(주)케이비지,318000,2016,,,,,
(주)케이사인,192250,2016/12,69.93,756.27,9.17,46.54,0.5
(주)케이사인,192250,2015/12,64.55,671.98,17.59,11.44,0.64
(주)케이사인,192250,2014/12,68.23,567.62,15.75,16.77,0.57
(주)케이씨,029460,2016/12,38.55,1710.49,13.81,23.89,0.92
(주)케이씨,029460,2015/12,42.19,1494.13,15.97,26.35,0.95
(주)케이씨,029460,2014/12,44.78,1294.84,11.79,25,0.87
(주)케이씨,029460,2013/12,41.31,1163.97,13.1,21.66,0.95
(주)케이씨,029460,2011/12,36.77,1022.27,7.45,17.74,0.9
(주)케이씨,029460,2012/12,40.53,1042.86,4.25,11.29,0.54
(주)케이씨,029460,2010/12,35.06,986.51,11.55,25.4,1.16
(주)케이씨씨,002380,2011/12,16.41,8686.6,0.9,43.41,0.39
(주)케이씨씨,002380,2012/12,0.89,8774.06,2.17,35.1,0.42
(주)케이씨씨,002380,2010/12,11.79,10403.7,2.6,43.36,0.37
(주)케이씨씨,002380,2013/12,14.03,8989.33,2.64,36.53,0.43
(주)케이씨씨,002380,2014/12,13.97,10931.88,2.94,37.19,0.4
(주)케이씨씨,002380,2015/12,3.69,10246.18,3.07,46.8,0.37
(주)케이씨씨,002380,2016/12,3,10410.44,3.2,52.55,0.37
(주)케이씨씨건설,021320,2010/12,24.65,1239.68,10.96,142.89,1.44
(주)케이씨씨건설,021320,2011/12,36.9,1348.14,4.77,162.9,1.12
(주)케이씨씨건설,021320,2012/12,33.69,1352.3,0.71,153.78,1.14
(주)케이씨씨건설,021320,2013/12,10.77,864.64,-5.1,298.81,0.99
(주)케이씨씨건설,021320,2014/12,12.17,260.99,0.07,192.35,0.89
(주)케이씨씨건설,021320,2015/12,22.29,179.45,-9.51,180.14,0.99
(주)케이씨씨건설,021320,2016/12,16.03,189.89,4.04,190.91,1.29
(주)케이씨씨글라스,344820,2016,,,,,
(주)케이씨아이,036670,2011/12,19.62,518.57,2.78,61.59,0.53
(주)케이씨아이,036670,2012/12,10.05,541.92,4.27,58.42,0.57
(주)케이씨아이,036670,2010/12,23.19,483.79,6.3,54.06,0.59
(주)케이씨아이,036670,2014/12,16.41,631.49,6,39.31,0.71
(주)케이씨아이,036670,2015/12,25.27,713.3,11.49,25.91,0.69
(주)케이씨아이,036670,2013/12,11.57,586.45,4.49,44.24,0.62
(주)케이씨아이,036670,2016/12,28.18,807.48,14.19,28.51,0.76
(주)케이씨에스,115500,2011/12,65.43,163.95,4.11,33.59,0.85
(주)케이씨에스,115500,2010/12,72.07,149.37,-0.34,19.44,0.9
(주)케이씨에스,115500,2013/12,74.16,189.1,9.27,26.71,1.11
(주)케이씨에스,115500,2014/12,64.17,202.94,11.55,36.99,1.03
(주)케이씨에스,115500,2015/12,66.62,192.76,4.29,27.34,0.85
(주)케이씨에스,115500,2016/12,54.58,195.17,4.53,55.01,1.04
(주)케이씨에스,115500,2012/12,78.19,184.61,13.23,19.74,1.17
(주)케이씨텍,281820,2016,,,,,
(주)케이씨티,089150,2012/12,27.58,338.07,12.39,35.61,1.12
(주)케이씨티,089150,2013/12,29.32,356.47,7.31,22.72,0.98
(주)케이씨티,089150,2014/12,66.81,359.39,1.87,18.24,0.85
(주)케이씨티,089150,2015/12,8.38,348.53,2.38,69.15,0.67
(주)케이씨티,089150,2016/12,9.08,355.64,3.52,62.2,0.41
(주)케이씨티,089150,2011/12,22.42,316.63,4.21,32.18,0.91
(주)케이씨티,089150,2010/12,36.97,311.89,3.15,12.83,0.82
(주)케이씨티시,009070,2011/12,0.51,854.42,1.71,69.76,0.81
(주)케이씨티시,009070,2012/12,-4.73,878.54,3,81.79,0.84
(주)케이씨티시,009070,2014/12,-9.32,758.83,2.91,110.67,0.81
(주)케이씨티시,009070,2015/12,-13.51,822.82,2.86,122.83,0.85
(주)케이씨티시,009070,2016/12,-14.11,907.93,3.78,93.7,0.86
(주)케이씨티시,009070,2010/12,7.03,706.1,-0.26,78.77,0.77
(주)케이씨티시,009070,2013/12,1.75,725.33,3.09,100.12,0.85
(주)케이씨피드,025880,2011/12,30.54,714.98,3.78,62.65,1.03
(주)케이씨피드,025880,2010/12,38.93,680.71,2.94,73.22,1.04
(주)케이씨피드,025880,2014/12,6.61,694.38,2.64,120.18,0.9
(주)케이씨피드,025880,2015/12,5.94,705.75,2.35,79.65,0.81
(주)케이씨피드,025880,2016/12,15,622.59,4.98,70,0.81
(주)케이씨피드,025880,2013/12,20.31,759.02,3.34,74.87,1.06
(주)케이씨피드,025880,2012/12,21.01,757.76,3.89,92.7,1.06
(주)케이아이엔엑스,093320,2013/12,47.61,1474.8,10.93,6.3,0.75
(주)케이아이엔엑스,093320,2014/12,47.01,1624.82,10.72,5.69,0.79
(주)케이아이엔엑스,093320,2015/12,53.07,1777.68,10.9,4.44,0.77
(주)케이아이엔엑스,093320,2016/12,47.79,1957.79,12.34,8.45,0.77
(주)케이아이엔엑스,093320,2012/12,43.45,1313.98,11.59,6.19,0.75
(주)케이아이엔엑스,093320,2011/12,51.68,1175.42,15.18,6.69,0.73
(주)케이에스에스해운,044450,2012/12,-6.25,2272.67,4.11,124.98,0.37
(주)케이에스에스해운,044450,2013/12,-5.31,2661.6,5.89,110.76,0.36
(주)케이에스에스해운,044450,2014/12,-9.53,3097.21,5.3,168.48,0.33
(주)케이에스에스해운,044450,2015/12,-9.75,3681.22,5.71,157.24,0.28
(주)케이에스에스해운,044450,2016/12,-8.35,1945.13,5.47,174.4,0.24
(주)케이에스에스해운,044450,2011/12,-8.87,2227.65,4.93,117.03,0.35
(주)케이에스에스해운,044450,2010/12,-2.82,1967.36,6.68,123.9,0.4
(주)케이에스피,073010,2011/12,56.04,1407.57,9.48,21.64,0.76
(주)케이에스피,073010,2012/12,53.13,1395.05,1.05,23.01,0.59
(주)케이에스피,073010,2014/12,35.62,1410.5,-1.11,61.87,0.37
(주)케이에스피,073010,2015/12,30,1357.39,-1.53,66.39,0.36
(주)케이에스피,073010,2016/12,-36.26,147.83,-10.98,491.8,0.31
(주)케이에스피,073010,2010/12,60.74,1217.33,5.4,16.44,0.49
(주)케이에스피,073010,2013/12,45.74,1431.26,0.46,22.53,0.45
(주)케이에이치바텍,060720,2012/12,34.1,2640.58,5.07,34.15,0.85
(주)케이에이치바텍,060720,2013/12,42.7,3030.18,13.23,16.27,1.97
(주)케이에이치바텍,060720,2010/12,48.06,2196.84,12.36,25.43,1.3
(주)케이에이치바텍,060720,2015/12,28.12,2806.79,7.09,14.34,1.28
(주)케이에이치바텍,060720,2016/12,27.46,2525.35,-5.85,13.47,0.52
(주)케이에이치바텍,060720,2014/12,33.2,3436.93,13.61,45.31,1.09
(주)케이에이치바텍,060720,2011/12,33.84,2560.19,7.48,38.52,1.1
(주)케이에이치필룩스,033180,2012/12,4.44,175.78,2.27,63.06,0.81
(주)케이에이치필룩스,033180,2013/12,5.6,186.27,4.26,62.92,0.82
(주)케이에이치필룩스,033180,2014/12,5.72,190.36,3.12,58.53,0.84
(주)케이에이치필룩스,033180,2015/12,4.95,203.54,5.75,52.97,0.84
(주)케이에이치필룩스,033180,2016/12,7.62,255.28,6.06,137.03,0.61
(주)케이에이치필룩스,033180,2011/12,6.02,175.78,1.81,69.79,0.73
(주)케이에이치필룩스,033180,2010/12,7.93,280.42,2.67,48.06,0.59
(주)케이엔더블유,105330,2010/12,37.24,1417.77,8.21,47.02,1.11
(주)케이엔더블유,105330,2012/12,18.44,1450.79,-4.9,52.08,0.53
(주)케이엔더블유,105330,2013/12,18.74,1325.51,-1.93,49.31,0.98
(주)케이엔더블유,105330,2015/12,28.36,1233.56,-3.1,33.79,0.47
(주)케이엔더블유,105330,2016/12,28.87,1199.85,-3.12,32.04,0.48
(주)케이엔더블유,105330,2014/12,28.94,1280.98,2.65,40.85,0.77
(주)케이엔더블유,105330,2011/12,35.34,1585.72,3.9,50.09,0.95
(주)케이엔엔,058400,2013/12,21.93,154.15,1.86,7.35,0.31
(주)케이엔엔,058400,2011/12,14.55,107.96,6.97,12.64,0.38
(주)케이엔엔,058400,2012/12,8.64,142.82,4.29,16.94,0.33
(주)케이엔엔,058400,2010/12,29.86,97.42,6.09,4.99,0.39
(주)케이엔엔,058400,2014/12,18.99,158.46,4.14,7.01,0.32
(주)케이엔엔,058400,2015/12,16.45,163.74,4.56,8.23,0.33
(주)케이엔엔,058400,2016/12,14.8,168.41,3.05,10.95,0.31
(주)케이엔제이,272110,2016,,,,,
(주)케이엘넷,039420,2010/12,17.3,110.88,0.12,49.45,0.81
(주)케이엘넷,039420,2011/12,9.68,110.53,2.1,51.24,0.97
(주)케이엘넷,039420,2012/12,6.34,115.54,3.15,47.06,0.88
(주)케이엘넷,039420,2013/12,7.12,137.92,2.39,40.21,0.93
(주)케이엘넷,039420,2014/12,4.97,149.91,7.23,28.48,0.95
(주)케이엘넷,039420,2015/12,8.01,171.93,8.03,24.63,0.92
(주)케이엘넷,039420,2016/12,14.33,180.15,4.11,28.26,0.89
(주)케이엠,083550,2010/12,20.01,1051.5,12.17,49.78,1.05
(주)케이엠,083550,2011/12,18.54,1077.57,7.24,52.19,0.97
(주)케이엠,083550,2016/12,28.61,1164.08,1.56,29.07,0.78
(주)케이엠,083550,2013/12,24.28,1088.35,2.77,48.81,1.16
(주)케이엠,083550,2012/12,22.78,1074.92,2.04,47.84,1.11
(주)케이엠,083550,2015/12,28.25,1158.59,4.07,33.4,0.89
(주)케이엠,083550,2014/12,24.73,1111.73,2.46,37.57,1
(주)케이엠더블유,032500,2015/12,-23.23,618.31,-18.65,569.28,0.7
(주)케이엠더블유,032500,2011/12,-29.38,437.65,-5.14,598.55,0.67
(주)케이엠더블유,032500,2014/12,-20.58,963.18,-7.05,245.6,0.89
(주)케이엠더블유,032500,2013/12,-11.98,1051.32,11.67,172.18,1.23
(주)케이엠더블유,032500,2016/12,-31.84,663.62,-6.23,346.32,0.63
(주)케이엠더블유,032500,2012/12,-13.06,748.83,14.33,321.47,1.21
(주)케이엠더블유,032500,2010/12,-23.8,706.47,5.05,214.46,0.78
(주)케이엠에이치,122450,2011/12,55.71,824.17,18.14,10.01,0.66
(주)케이엠에이치,122450,2012/12,53.16,960.11,9.54,18.92,0.66
(주)케이엠에이치,122450,2013/12,20.79,1099.61,5.34,28.57,0.33
(주)케이엠에이치,122450,2014/12,21.27,1140.21,3.62,25.57,0.29
(주)케이엠에이치,122450,2015/12,32.98,1247.52,3.56,17.33,0.31
(주)케이엠에이치,122450,2016/12,-11.9,1229.6,4.67,34.24,0.32
(주)케이엠에이치하이텍,052900,2010/12,-12.35,631.68,3.94,122.44,1.07
(주)케이엠에이치하이텍,052900,2011/12,-25.23,598.59,-1.09,151.47,0.87
(주)케이엠에이치하이텍,052900,2012/12,-11.31,594.63,-2.59,85,1.02
(주)케이엠에이치하이텍,052900,2013/12,-4.33,104.92,0.8,610.05,1.04
(주)케이엠에이치하이텍,052900,2014/12,15.4,116.68,4.31,47.22,1.13
(주)케이엠에이치하이텍,052900,2016/12,17.44,127.03,2.93,31.3,0.87
(주)케이엠에이치하이텍,052900,2015/12,14.84,113.95,-0.36,34.03,1.07
(주)케이옥션,102370,2016,,,,,
(주)케이이씨,092220,2013/12,-1.12,357.8,-0.38,160.68,0.71
(주)케이이씨,092220,2012/12,-10.64,30.36,-6.84,200.39,0.66
(주)케이이씨,092220,2015/12,10.42,408.82,0.26,126.26,0.59
(주)케이이씨,092220,2016/12,7.97,351.75,0.89,90.14,0.61
(주)케이이씨,092220,2014/12,-4.22,412.77,2.34,124.69,0.61
(주)케이이씨,092220,2010/12,3.33,115.56,0.12,150.7,0.96
(주)케이이씨,092220,2011/12,-12.59,87.49,-3.79,205.78,0.75
(주)케이지모빌리언스,046440,2013/12,34.88,1142.74,8.3,122.31,0.48
(주)케이지모빌리언스,046440,2012/12,33.14,967.05,7.84,141.8,0.49
(주)케이지모빌리언스,046440,2015/12,26.75,1352.87,7.25,178.1,0.5
(주)케이지모빌리언스,046440,2016/12,48.7,1428.59,6.11,157.98,0.36
(주)케이지모빌리언스,046440,2014/12,25.16,1224.21,8.91,152.35,0.52
(주)케이지모빌리언스,046440,2011/12,40.74,809.44,8.7,81.56,0.57
(주)케이지모빌리언스,046440,2010/12,41.98,727.86,8.14,87.36,0.61
(주)케이지이니시스,035600,2013/12,23.16,1052.41,7.88,88.96,1.05
(주)케이지이니시스,035600,2012/12,15.73,1040.16,7.03,66.11,1
(주)케이지이니시스,035600,2010/12,10.3,961.11,5.66,192.51,0.9
(주)케이지이니시스,035600,2016/12,-12.3,1265.26,7.87,112.59,1.02
(주)케이지이니시스,035600,2014/12,6.2,1071.58,8.74,102.82,1.07
(주)케이지이니시스,035600,2015/12,9.91,1291.9,9.57,81.14,1.06
(주)케이지이니시스,035600,2011/12,26.9,823.85,6.76,78.15,0.92
(주)케이티,030200,2013/12,-9.07,664.66,1.19,132.65,0.69
(주)케이티,030200,2014/12,-10.01,569.36,-2.84,159.43,0.69
(주)케이티,030200,2012/12,-4.71,718.11,4.06,123.3,0.71
(주)케이티,030200,2016/12,-4.76,663.46,4.33,122.84,0.7
(주)케이티,030200,2010/12,0,666.76,8.48,118.29,0.84
(주)케이티,030200,2011/12,1.28,710.77,8.01,125.45,0.8
(주)케이티,030200,2015/12,-5.54,619.09,3.52,133.27,0.69
(주)케이티서브마린,060370,2013/12,21.86,311.65,7.25,31.07,0.73
(주)케이티서브마린,060370,2014/12,29.05,344.02,9.47,17.24,0.67
(주)케이티서브마린,060370,2015/12,-5.76,350.3,4.54,65.62,0.49
(주)케이티서브마린,060370,2016/12,-3.88,371.42,5.09,54.79,0.53
(주)케이티서브마린,060370,2011/12,16.9,269.3,8.21,60.72,0.99
(주)케이티서브마린,060370,2012/12,13.76,295.29,8.37,29.54,0.58
(주)케이티서브마린,060370,2010/12,32.25,223.66,3.38,43.61,0.7
(주)케이티스카이라이프,053210,2013/12,13.29,239.69,15.39,66.78,0.93
(주)케이티스카이라이프,053210,2014/12,4.16,270.62,11.64,53.86,0.93
(주)케이티스카이라이프,053210,2011/12,-0.86,143.43,7.91,80.24,0.88
(주)케이티스카이라이프,053210,2012/12,14.89,190.92,11.77,79.21,0.96
(주)케이티스카이라이프,053210,2015/12,19.81,319.29,14.29,41.41,0.92
(주)케이티스카이라이프,053210,2016/12,26.99,360.38,10.69,40.5,0.86
(주)케이티씨에스,058850,2013/12,42.01,489.58,9.89,46.58,2.19
(주)케이티씨에스,058850,2014/12,37.04,495.34,7.84,42.12,2.29
(주)케이티씨에스,058850,2015/12,32.94,508.25,4.61,45.86,2.36
(주)케이티씨에스,058850,2012/12,46.98,471.63,11.78,47.68,2.19
(주)케이티씨에스,058850,2010/12,52.91,377.8,12.25,50.12,2.35
(주)케이티씨에스,058850,2011/12,47.08,420.77,14.42,47.35,2.23
(주)케이티씨에스,058850,2016/12,32.26,523.18,4.11,42.57,2.22
(주)케이티아이에스,058860,2013/12,50.82,724.02,9.55,37.97,2.16
(주)케이티아이에스,058860,2014/12,43.07,750.38,4.06,46.13,2.27
(주)케이티아이에스,058860,2015/12,24.02,812.74,2.92,35.62,2.16
(주)케이티아이에스,058860,2016/12,24.28,825.08,6.09,40.75,2.02
(주)케이티아이에스,058860,2011/12,53.05,596.88,14.7,43.29,2.25
(주)케이티아이에스,058860,2012/12,52.9,682.4,11.54,42.75,2.21
(주)케이티아이에스,058860,2010/12,51.18,520.1,16.06,46.08,2.46
(주)케이티알파,036030,2010/12,27.67,437.63,-3.21,20.35,0.67
(주)케이티알파,036030,2011/12,25.41,395.66,-5.62,18.33,0.61
(주)케이티알파,036030,2015/12,52.47,465.08,2.31,16.82,0.69
(주)케이티알파,036030,2013/12,30.12,400.67,1.08,18.02,0.65
(주)케이티알파,036030,2014/12,39.74,447.57,3.16,16.07,0.62
(주)케이티알파,036030,2012/12,22.33,360.51,-3.77,19.92,0.65
(주)케이티알파,036030,2016/12,45.32,466.32,2.58,23.21,0.82
(주)케이티앤지,033780,2013/12,31.15,457.83,15.4,21.54,0.42
(주)케이티앤지,033780,2014/12,34.42,491.54,17.43,18.13,0.45
(주)케이티앤지,033780,2015/12,33.46,547.66,18.14,26.57,0.41
(주)케이티앤지,033780,2016/12,35.79,619.19,16.44,29.04,0.37
